wind,energy
0.0,0
0.03003003003003003,0
0.06006006006006006,0
0.09009009009009009,0
0.12012012012012012,0
0.15015015015015015,0
0.18018018018018017,0
0.21021021021021022,0
0.24024024024024024,0
0.2702702702702703,0
0.3003003003003003,0
0.3303303303303303,0
0.36036036036036034,0
0.39039039039039036,0
0.42042042042042044,0
0.45045045045045046,0
0.4804804804804805,0
0.5105105105105106,0
0.5405405405405406,0
0.5705705705705706,0
0.6006006006006006,0
0.6306306306306306,0
0.6606606606606606,0
0.6906906906906907,0
0.7207207207207207,0
0.7507507507507507,0
0.7807807807807807,0
0.8108108108108109,0
0.8408408408408409,0
0.8708708708708709,0
0.9009009009009009,0
0.9309309309309309,0
0.960960960960961,0
0.990990990990991,0
1.021021021021021,0
1.0510510510510511,0
1.0810810810810811,0
1.1111111111111112,0
1.1411411411411412,0
1.1711711711711712,0
1.2012012012012012,0
1.2312312312312312,0
1.2612612612612613,0
1.2912912912912913,0
1.3213213213213213,0
1.3513513513513513,0
1.3813813813813813,0
1.4114114114114114,0
1.4414414414414414,0
1.4714714714714714,0
1.5015015015015014,0
1.5315315315315314,0
1.5615615615615615,0
1.5915915915915915,0
1.6216216216216217,0
1.6516516516516517,0
1.6816816816816818,0
1.7117117117117118,0
1.7417417417417418,0
1.7717717717717718,0
1.8018018018018018,0
1.8318318318318318,0
1.8618618618618619,0
1.8918918918918919,0
1.921921921921922,0
1.951951951951952,0
1.981981981981982,0
2.012012012012012,0
2.042042042042042,0
2.0720720720720722,0
2.1021021021021022,0
2.1321321321321323,0
2.1621621621621623,0
2.1921921921921923,0
2.2222222222222223,0
2.2522522522522523,0
2.2822822822822824,0
2.3123123123123124,0
2.3423423423423424,0
2.3723723723723724,0
2.4024024024024024,0
2.4324324324324325,0
2.4624624624624625,0
2.4924924924924925,0
2.5225225225225225,0
2.5525525525525525,0
2.5825825825825826,0
2.6126126126126126,0
2.6426426426426426,0
2.6726726726726726,0
2.7027027027027026,0
2.7327327327327327,0
2.7627627627627627,0
2.7927927927927927,0
2.8228228228228227,0
2.8528528528528527,0
2.8828828828828827,0
2.9129129129129128,0
2.942942942942943,0
2.972972972972973,0
3.003003003003003,0
3.033033033033033,0
3.063063063063063,0
3.093093093093093,0
3.123123123123123,0
3.153153153153153,0
3.183183183183183,0
3.2132132132132134,0
3.2432432432432434,0
3.2732732732732734,0
3.3033033033033035,0
3.3333333333333335,0
3.3633633633633635,0
3.3933933933933935,0
3.4234234234234235,0
3.4534534534534536,0
3.4834834834834836,0
3.5135135135135136,0
3.5435435435435436,0
3.5735735735735736,0
3.6036036036036037,0
3.6336336336336337,0
3.6636636636636637,0
3.6936936936936937,0
3.7237237237237237,0
3.7537537537537538,0
3.7837837837837838,0
3.813813813813814,0
3.843843843843844,0
3.873873873873874,0
3.903903903903904,0
3.933933933933934,0
3.963963963963964,0
3.993993993993994,0
4.024024024024024,253707.65113552843
4.054054054054054,263111.15579684475
4.084084084084084,272267.63286396
4.114114114114114,281189.9780445734
4.1441441441441444,289893.83164678945
4.1741741741741745,298397.70115558064
4.2042042042042045,306723.0857576147
4.2342342342342345,314894.6028144466
4.2642642642642645,322940.1162840754
4.2942942942942945,330890.8670908654
4.324324324324325,338781.6054438321
4.354354354354355,346650.7251032928
4.384384384384385,354540.3995958816
4.414414414414415,362496.72037792974
4.444444444444445,370569.8369472096
4.474474474474475,378814.0989030441
4.504504504504505,387288.16141191166
4.534534534534535,396037.60562771617
4.564564564564565,405065.19439966005
4.594594594594595,414365.9217308052
4.624624624624625,423933.8520612893
4.654654654654655,433762.0850234271
4.684684684684685,443842.71970888606
4.714714714714715,454166.81844793644
4.744744744744745,464724.37010077556
4.774774774774775,475504.2528609289
4.804804804804805,486494.196570723
4.834834834834835,497680.7445488346
4.864864864864865,509049.2149299145
4.894894894894895,520583.6615162849
4.924924924924925,532266.8341417132
4.954954954954955,544080.1385472596
4.984984984984985,556003.5957691977
5.015015015015015,568016.3356865143
5.045045045045045,580108.5785539824
5.075075075075075,592282.7185286637
5.105105105105105,604542.0392865655
5.135135135135135,616890.2022387923
5.165165165165165,629331.2600214345
5.195195195195195,641869.6701587467
5.225225225225225,654510.3088996086
5.255255255255255,667258.4852272761
5.285285285285285,680119.955042416
5.315315315315315,693100.9355194286
5.345345345345345,706208.1196360571
5.375375375375375,719448.6908762817
5.405405405405405,732830.338106503
5.435435435435435,746361.2706250086
5.465465465465465,760050.2333847289
5.495495495495495,773906.5223892775
5.525525525525525,787938.931373004
5.555555555555555,802149.9110919369
5.585585585585585,816539.2814303109
5.615615615615615,831106.761612748
5.645645645645645,845851.9733511563
5.675675675675675,860774.4381847893
5.7057057057057055,875873.5747924278
5.7357357357357355,891148.6962766802
5.7657657657657655,906599.0074204041
5.7957957957957955,922223.6019152472
5.8258258258258255,938021.4595623096
5.8558558558558556,953991.4434449263
5.885885885885886,970132.297073569
5.915915915915916,986442.6415028692
5.945945945945946,1002920.972420761
5.975975975975976,1019565.6572097451
6.006006006006006,1036374.935622395
6.036036036036036,1053347.6971345933
6.066066066066066,1070484.5161087443
6.096096096096096,1087786.2247012511
6.126126126126126,1105253.6843303815
6.156156156156156,1122887.7867741736
6.186186186186186,1140689.45528144
6.216216216216216,1158659.645695859
6.246246246246246,1176799.3475931673
6.276276276276276,1195109.5854314393
6.306306306306306,1213591.4197144697
6.336336336336336,1232245.9481682412
6.366366366366366,1251074.3069304917
6.396396396396396,1270077.6717533767
6.426426426426427,1289257.2592192201
6.456456456456457,1308614.3279693641
6.486486486486487,1328150.1799461131
6.516516516516517,1347866.149871551
6.546546546546547,1367763.3981557067
6.576576576576577,1387842.9242204218
6.606606606606607,1408105.7453164859
6.636636636636637,1428552.9036422465
6.666666666666667,1449185.4671091475
6.696696696696697,1470004.5301153725
6.726726726726727,1491011.2143276003
6.756756756756757,1512206.6694708632
6.786786786786787,1533592.074126512
6.816816816816817,1555168.636538292
6.846846846846847,1576937.5954265199
6.876876876876877,1598900.2208103712
6.906906906906907,1621057.8148382767
6.936936936936937,1643411.7126264172
6.966966966966967,1665963.2831053357
6.996996996996997,1688713.9298746495
7.027027027027027,1711664.9801999144
7.057057057057057,1734817.1791396397
7.087087087087087,1758171.0628262402
7.117117117117117,1781727.1566298602
7.147147147147147,1805485.9751794178
7.177177177177177,1829448.0222316347
7.207207207207207,1853613.7905395608
7.237237237237237,1877983.761720565
7.267267267267267,1902558.4061238295
7.297297297297297,1927338.1826973115
7.327327327327327,1952323.5388542037
7.357357357357357,1977514.9103388623
7.387387387387387,2002912.721092235
7.4174174174174174,2028517.383116761
7.4474474474474475,2054329.296340762
7.4774774774774775,2080348.8484823126
7.5075075075075075,2106576.41585912
7.5375375375375375,2133012.478259748
7.5675675675675675,2159657.7362755523
7.597597597597598,2186512.9208385036
7.627627627627628,2213578.768185236
7.657657657657658,2240856.020074076
7.687687687687688,2268345.42400435
7.717717717717718,2296047.733437959
7.747747747747748,2323963.7080232427
7.777777777777778,2352094.1138211014
7.807807807807808,2380439.7235334087
7.837837837837838,2409001.3167336914
7.867867867867868,2437779.6801000815
7.897897897897898,2466775.607650558
7.927927927927928,2495989.9009804465
7.957957957957958,2525423.369502204
7.987987987987988,2555076.8306874777
8.018018018018019,2584951.135316559
8.048048048048049,2615047.522218327
8.078078078078079,2645367.551718057
8.108108108108109,2675912.8325340115
8.138138138138139,2706685.015297357
8.168168168168169,2737685.793404739
8.198198198198199,2768916.903877491
8.228228228228229,2800380.1282275175
8.258258258258259,2832077.293329819
8.288288288288289,2864010.27230168
8.318318318318319,2896180.9853884988
8.348348348348349,2928591.400856288
8.378378378378379,2961243.535890813
8.408408408408409,2994139.4575034
8.438438438438439,3027281.283443382
8.468468468468469,3060671.183117216
8.498498498498499,3094311.3785142424
8.528528528528529,3128203.4499046123
8.558558558558559,3162345.7365853363
8.588588588588589,3196735.5069971113
8.618618618618619,3231369.874542039
8.64864864864865,3266245.794973301
8.67867867867868,3301360.063665704
8.70870870870871,3336709.3128673933
8.73873873873874,3372290.008932739
8.76876876876877,3408098.4495363706
8.7987987987988,3444130.7608684003
8.82882882882883,3480382.8948107944
8.85885885885886,3516850.6260949178
8.88888888888889,3553529.5494402507
8.91891891891892,3590415.076674258
8.94894894894895,3627502.4338334375
8.97897897897898,3664786.658245524
9.00900900900901,3702262.6910817614
9.03903903903904,3739932.7448823857
9.06906906906907,3777811.912320535
9.0990990990991,3815917.152034317
9.12912912912913,3854266.098944615
9.15915915915916,3892877.0756207258
9.18918918918919,3931769.103721452
9.21921921921922,3970961.9155117027
9.24924924924925,4010475.965454534
9.27927927927928,4050332.4418786964
9.30930930930931,4090553.278721638
9.33933933933934,4131161.1673479965
9.36936936936937,4172179.56844356
9.3993993993994,4213632.723984704
9.42942942942943,4255545.669283316
9.45945945945946,4297944.245107172
9.48948948948949,4340855.109875824
9.51951951951952,4384301.2984590335
9.54954954954955,4428250.963492693
9.57957957957958,4472633.012826022
9.60960960960961,4517372.768384094
9.63963963963964,4562392.60870241
9.66966966966967,4607611.922444638
9.6996996996997,4652947.061629291
9.72972972972973,4698311.294565356
9.75975975975976,4743614.758496853
9.78978978978979,4788764.411956353
9.81981981981982,4833663.986827425
9.84984984984985,4878213.94011603
9.87987987987988,4922311.405430869
9.90990990990991,4965850.144172649
9.93993993993994,5008720.496432323
9.96996996996997,5050809.331598242
10.0,5091999.998672276
10.03003003003003,5132190.677244618
10.06006006006006,5171350.856263677
10.09009009009009,5209468.42825798
10.12012012012012,5246531.625855737
10.15015015015015,5282529.030738133
10.18018018018018,5317449.582657148
10.21021021021021,5351282.5885178745
10.24024024024024,5384017.731525385
10.27027027027027,5415645.08039608
10.3003003003003,5446155.098633604
10.33033033033033,5475538.653869237
10.36036036036036,5503787.027266826
10.39039039039039,5530891.922992236
10.42042042042042,5556845.477747319
10.45045045045045,5581640.270368406
10.48048048048048,5605269.3314893
10.51051051051051,5627726.437055801
10.54054054054054,5649021.12423853
10.57057057057057,5669186.794631855
10.6006006006006,5688260.528356207
10.63063063063063,5706281.3114915425
10.66066066066066,5723290.065876395
10.69069069069069,5739329.679082556
10.72072072072072,5754445.0345654655
10.75075075075075,5768683.04199024
10.78078078078078,5782092.6677334
10.81081081081081,5794724.965560245
10.84084084084084,5806633.107477935
10.87087087087087,5817872.414764187
10.9009009009009,5828500.389171708
10.93093093093093,5838576.744308247
10.96096096096096,5848163.43719235
10.99099099099099,5857324.69998477
11.02102102102102,5866123.329275824
11.05105105105105,5874585.384015719
11.08108108108108,5882714.727808408
11.11111111111111,5890515.15363128
11.14114114114114,5897990.67919342
11.17117117117117,5905145.550103791
11.2012012012012,5911984.243056115
11.23123123123123,5918511.4690304985
11.26126126126126,5924732.176511822
11.29129129129129,5930651.554724829
11.32132132132132,5936275.036885981
11.35135135135135,5941608.303472044
11.381381381381381,5946657.285505396
11.411411411411411,5951428.167856106
11.441441441441441,5955927.392560706
11.471471471471471,5960161.6621577535
11.501501501501501,5964137.943040083
11.531531531531531,5967863.468823821
11.561561561561561,5971345.743734136
11.591591591591591,5974592.54600773
11.621621621621621,5977611.93131205
11.651651651651651,5980412.236181256
11.681681681681681,5983002.08146892
11.711711711711711,5985390.375817462
11.741741741741741,5987586.319144324
11.771771771771771,5989599.406144886
11.801801801801801,5991439.429812111
11.831831831831831,5993116.484972929
11.861861861861861,5994640.971841383
11.891891891891891,5996023.599588466
11.921921921921921,5997275.389928742
11.951951951951951,5998407.680723673
11.981981981981981,5999432.129601705
12.012012012012011,6000000
12.042042042042041,6000000
12.072072072072071,6000000
12.102102102102101,6000000
12.132132132132131,6000000
12.162162162162161,6000000
12.192192192192191,6000000
12.222222222222221,6000000
12.252252252252251,6000000
12.282282282282281,6000000
12.312312312312311,6000000
12.342342342342342,6000000
12.372372372372372,6000000
12.402402402402402,6000000
12.432432432432432,6000000
12.462462462462462,6000000
12.492492492492492,6000000
12.522522522522522,6000000
12.552552552552552,6000000
12.582582582582582,6000000
12.612612612612612,6000000
12.642642642642642,6000000
12.672672672672672,6000000
12.702702702702702,6000000
12.732732732732732,6000000
12.762762762762762,6000000
12.792792792792792,6000000
12.822822822822824,6000000
12.852852852852854,6000000
12.882882882882884,6000000
12.912912912912914,6000000
12.942942942942944,6000000
12.972972972972974,6000000
13.003003003003004,6000000
13.033033033033034,6000000
13.063063063063064,6000000
13.093093093093094,6000000
13.123123123123124,6000000
13.153153153153154,6000000
13.183183183183184,6000000
13.213213213213214,6000000
13.243243243243244,6000000
13.273273273273274,6000000
13.303303303303304,6000000
13.333333333333334,6000000
13.363363363363364,6000000
13.393393393393394,6000000
13.423423423423424,6000000
13.453453453453454,6000000
13.483483483483484,6000000
13.513513513513514,6000000
13.543543543543544,6000000
13.573573573573574,6000000
13.603603603603604,6000000
13.633633633633634,6000000
13.663663663663664,6000000
13.693693693693694,6000000
13.723723723723724,6000000
13.753753753753754,6000000
13.783783783783784,6000000
13.813813813813814,6000000
13.843843843843844,6000000
13.873873873873874,6000000
13.903903903903904,6000000
13.933933933933934,6000000
13.963963963963964,6000000
13.993993993993994,6000000
14.024024024024024,6000000
14.054054054054054,6000000
14.084084084084084,6000000
14.114114114114114,6000000
14.144144144144144,6000000
14.174174174174174,6000000
14.204204204204204,6000000
14.234234234234235,6000000
14.264264264264265,6000000
14.294294294294295,6000000
14.324324324324325,6000000
14.354354354354355,6000000
14.384384384384385,6000000
14.414414414414415,6000000
14.444444444444445,6000000
14.474474474474475,6000000
14.504504504504505,6000000
14.534534534534535,6000000
14.564564564564565,6000000
14.594594594594595,6000000
14.624624624624625,6000000
14.654654654654655,6000000
14.684684684684685,6000000
14.714714714714715,6000000
14.744744744744745,6000000
14.774774774774775,6000000
14.804804804804805,6000000
14.834834834834835,6000000
14.864864864864865,6000000
14.894894894894895,6000000
14.924924924924925,6000000
14.954954954954955,6000000
14.984984984984985,6000000
15.015015015015015,6000000
15.045045045045045,6000000
15.075075075075075,6000000
15.105105105105105,6000000
15.135135135135135,6000000
15.165165165165165,6000000
15.195195195195195,6000000
15.225225225225225,6000000
15.255255255255255,6000000
15.285285285285285,6000000
15.315315315315315,6000000
15.345345345345345,6000000
15.375375375375375,6000000
15.405405405405405,6000000
15.435435435435435,6000000
15.465465465465465,6000000
15.495495495495495,6000000
15.525525525525525,6000000
15.555555555555555,6000000
15.585585585585585,6000000
15.615615615615615,6000000
15.645645645645645,6000000
15.675675675675675,6000000
15.705705705705705,6000000
15.735735735735735,6000000
15.765765765765765,6000000
15.795795795795796,6000000
15.825825825825826,6000000
15.855855855855856,6000000
15.885885885885886,6000000
15.915915915915916,6000000
15.945945945945946,6000000
15.975975975975976,6000000
16.006006006006007,6000000
16.036036036036037,6000000
16.066066066066067,6000000
16.096096096096097,6000000
16.126126126126128,6000000
16.156156156156158,6000000
16.186186186186188,6000000
16.216216216216218,6000000
16.246246246246248,6000000
16.276276276276278,6000000
16.306306306306308,6000000
16.336336336336338,6000000
16.366366366366368,6000000
16.396396396396398,6000000
16.426426426426428,6000000
16.456456456456458,6000000
16.486486486486488,6000000
16.516516516516518,6000000
16.546546546546548,6000000
16.576576576576578,6000000
16.606606606606608,6000000
16.636636636636638,6000000
16.666666666666668,6000000
16.696696696696698,6000000
16.726726726726728,6000000
16.756756756756758,6000000
16.786786786786788,6000000
16.816816816816818,6000000
16.846846846846848,6000000
16.876876876876878,6000000
16.906906906906908,6000000
16.936936936936938,6000000
16.966966966966968,6000000
16.996996996996998,6000000
17.027027027027028,6000000
17.057057057057058,6000000
17.087087087087088,6000000
17.117117117117118,6000000
17.147147147147148,6000000
17.177177177177178,6000000
17.207207207207208,6000000
17.237237237237238,6000000
17.26726726726727,6000000
17.2972972972973,6000000
17.32732732732733,6000000
17.35735735735736,6000000
17.38738738738739,6000000
17.41741741741742,6000000
17.44744744744745,6000000
17.47747747747748,6000000
17.50750750750751,6000000
17.53753753753754,6000000
17.56756756756757,6000000
17.5975975975976,6000000
17.62762762762763,6000000
17.65765765765766,6000000
17.68768768768769,6000000
17.71771771771772,6000000
17.74774774774775,6000000
17.77777777777778,6000000
17.80780780780781,6000000
17.83783783783784,6000000
17.86786786786787,6000000
17.8978978978979,6000000
17.92792792792793,6000000
17.95795795795796,6000000
17.98798798798799,6000000
18.01801801801802,6000000
18.04804804804805,6000000
18.07807807807808,6000000
18.10810810810811,6000000
18.13813813813814,6000000
18.16816816816817,6000000
18.1981981981982,6000000
18.22822822822823,6000000
18.25825825825826,6000000
18.28828828828829,6000000
18.31831831831832,6000000
18.34834834834835,6000000
18.37837837837838,6000000
18.40840840840841,6000000
18.43843843843844,6000000
18.46846846846847,6000000
18.4984984984985,6000000
18.52852852852853,6000000
18.55855855855856,6000000
18.58858858858859,6000000
18.61861861861862,6000000
18.64864864864865,6000000
18.67867867867868,6000000
18.70870870870871,6000000
18.73873873873874,6000000
18.76876876876877,6000000
18.7987987987988,6000000
18.82882882882883,6000000
18.85885885885886,6000000
18.88888888888889,6000000
18.91891891891892,6000000
18.94894894894895,6000000
18.97897897897898,6000000
19.00900900900901,6000000
19.03903903903904,6000000
19.06906906906907,6000000
19.0990990990991,6000000
19.12912912912913,6000000
19.15915915915916,6000000
19.18918918918919,6000000
19.21921921921922,6000000
19.24924924924925,6000000
19.27927927927928,6000000
19.30930930930931,6000000
19.33933933933934,6000000
19.36936936936937,6000000
19.3993993993994,6000000
19.42942942942943,6000000
19.45945945945946,6000000
19.48948948948949,6000000
19.51951951951952,6000000
19.54954954954955,6000000
19.57957957957958,6000000
19.60960960960961,6000000
19.63963963963964,6000000
19.66966966966967,6000000
19.6996996996997,6000000
19.72972972972973,6000000
19.75975975975976,6000000
19.78978978978979,6000000
19.81981981981982,6000000
19.84984984984985,6000000
19.87987987987988,6000000
19.90990990990991,6000000
19.93993993993994,6000000
19.96996996996997,6000000
20.0,6000000
20.03003003003003,6000000
20.06006006006006,6000000
20.09009009009009,6000000
20.12012012012012,6000000
20.15015015015015,6000000
20.18018018018018,6000000
20.21021021021021,6000000
20.24024024024024,6000000
20.27027027027027,6000000
20.3003003003003,6000000
20.33033033033033,6000000
20.36036036036036,6000000
20.39039039039039,6000000
20.42042042042042,6000000
20.45045045045045,6000000
20.48048048048048,6000000
20.51051051051051,6000000
20.54054054054054,6000000
20.57057057057057,6000000
20.6006006006006,6000000
20.63063063063063,6000000
20.66066066066066,6000000
20.69069069069069,6000000
20.72072072072072,6000000
20.75075075075075,6000000
20.78078078078078,6000000
20.81081081081081,6000000
20.84084084084084,6000000
20.87087087087087,6000000
20.9009009009009,6000000
20.93093093093093,6000000
20.96096096096096,6000000
20.99099099099099,6000000
21.02102102102102,6000000
21.05105105105105,6000000
21.08108108108108,6000000
21.11111111111111,6000000
21.14114114114114,6000000
21.17117117117117,6000000
21.2012012012012,6000000
21.23123123123123,6000000
21.26126126126126,6000000
21.29129129129129,6000000
21.32132132132132,6000000
21.35135135135135,6000000
21.38138138138138,6000000
21.41141141141141,6000000
21.44144144144144,6000000
21.47147147147147,6000000
21.5015015015015,6000000
21.53153153153153,6000000
21.56156156156156,6000000
21.59159159159159,6000000
21.62162162162162,6000000
21.65165165165165,6000000
21.68168168168168,6000000
21.71171171171171,6000000
21.74174174174174,6000000
21.77177177177177,6000000
21.8018018018018,6000000
21.83183183183183,6000000
21.86186186186186,6000000
21.89189189189189,6000000
21.92192192192192,6000000
21.95195195195195,6000000
21.98198198198198,6000000
22.01201201201201,6000000
22.04204204204204,6000000
22.07207207207207,6000000
22.1021021021021,6000000
22.13213213213213,6000000
22.16216216216216,6000000
22.19219219219219,6000000
22.22222222222222,6000000
22.25225225225225,6000000
22.28228228228228,6000000
22.31231231231231,6000000
22.34234234234234,6000000
22.37237237237237,6000000
22.4024024024024,6000000
22.43243243243243,6000000
22.46246246246246,6000000
22.49249249249249,6000000
22.52252252252252,6000000
22.55255255255255,6000000
22.58258258258258,6000000
22.61261261261261,6000000
22.64264264264264,6000000
22.67267267267267,6000000
22.7027027027027,6000000
22.73273273273273,6000000
22.762762762762762,6000000
22.792792792792792,6000000
22.822822822822822,6000000
22.852852852852852,6000000
22.882882882882882,6000000
22.912912912912912,6000000
22.942942942942942,6000000
22.972972972972972,6000000
23.003003003003002,6000000
23.033033033033032,6000000
23.063063063063062,6000000
23.093093093093092,6000000
23.123123123123122,6000000
23.153153153153152,6000000
23.183183183183182,6000000
23.213213213213212,6000000
23.243243243243242,6000000
23.273273273273272,6000000
23.303303303303302,6000000
23.333333333333332,6000000
23.363363363363362,6000000
23.393393393393392,6000000
23.423423423423422,6000000
23.453453453453452,6000000
23.483483483483482,6000000
23.513513513513512,6000000
23.543543543543542,6000000
23.573573573573572,6000000
23.603603603603602,6000000
23.633633633633632,6000000
23.663663663663662,6000000
23.693693693693692,6000000
23.723723723723722,6000000
23.753753753753752,6000000
23.783783783783782,6000000
23.813813813813812,6000000
23.843843843843842,6000000
23.873873873873872,6000000
23.903903903903903,6000000
23.933933933933933,6000000
23.963963963963963,6000000
23.993993993993993,6000000
24.024024024024023,6000000
24.054054054054053,6000000
24.084084084084083,6000000
24.114114114114113,6000000
24.144144144144143,6000000
24.174174174174173,6000000
24.204204204204203,6000000
24.234234234234233,6000000
24.264264264264263,6000000
24.294294294294293,6000000
24.324324324324323,6000000
24.354354354354353,6000000
24.384384384384383,6000000
24.414414414414413,6000000
24.444444444444443,6000000
24.474474474474473,6000000
24.504504504504503,6000000
24.534534534534533,6000000
24.564564564564563,6000000
24.594594594594593,6000000
24.624624624624623,6000000
24.654654654654653,6000000
24.684684684684683,6000000
24.714714714714713,6000000
24.744744744744743,6000000
24.774774774774773,6000000
24.804804804804803,6000000
24.834834834834833,6000000
24.864864864864863,6000000
24.894894894894893,6000000
24.924924924924923,6000000
24.954954954954953,6000000
24.984984984984983,6000000
25.015015015015013,0
25.045045045045043,0
25.075075075075073,0
25.105105105105103,0
25.135135135135133,0
25.165165165165163,0
25.195195195195193,0
25.225225225225223,0
25.255255255255253,0
25.285285285285283,0
25.315315315315313,0
25.345345345345343,0
25.375375375375373,0
25.405405405405403,0
25.435435435435434,0
25.465465465465464,0
25.495495495495494,0
25.525525525525524,0
25.555555555555554,0
25.585585585585584,0
25.615615615615614,0
25.645645645645647,0
25.675675675675677,0
25.705705705705707,0
25.735735735735737,0
25.765765765765767,0
25.795795795795797,0
25.825825825825827,0
25.855855855855857,0
25.885885885885887,0
25.915915915915917,0
25.945945945945947,0
25.975975975975977,0
26.006006006006007,0
26.036036036036037,0
26.066066066066067,0
26.096096096096097,0
26.126126126126128,0
26.156156156156158,0
26.186186186186188,0
26.216216216216218,0
26.246246246246248,0
26.276276276276278,0
26.306306306306308,0
26.336336336336338,0
26.366366366366368,0
26.396396396396398,0
26.426426426426428,0
26.456456456456458,0
26.486486486486488,0
26.516516516516518,0
26.546546546546548,0
26.576576576576578,0
26.606606606606608,0
26.636636636636638,0
26.666666666666668,0
26.696696696696698,0
26.726726726726728,0
26.756756756756758,0
26.786786786786788,0
26.816816816816818,0
26.846846846846848,0
26.876876876876878,0
26.906906906906908,0
26.936936936936938,0
26.966966966966968,0
26.996996996996998,0
27.027027027027028,0
27.057057057057058,0
27.087087087087088,0
27.117117117117118,0
27.147147147147148,0
27.177177177177178,0
27.207207207207208,0
27.237237237237238,0
27.26726726726727,0
27.2972972972973,0
27.32732732732733,0
27.35735735735736,0
27.38738738738739,0
27.41741741741742,0
27.44744744744745,0
27.47747747747748,0
27.50750750750751,0
27.53753753753754,0
27.56756756756757,0
27.5975975975976,0
27.62762762762763,0
27.65765765765766,0
27.68768768768769,0
27.71771771771772,0
27.74774774774775,0
27.77777777777778,0
27.80780780780781,0
27.83783783783784,0
27.86786786786787,0
27.8978978978979,0
27.92792792792793,0
27.95795795795796,0
27.98798798798799,0
28.01801801801802,0
28.04804804804805,0
28.07807807807808,0
28.10810810810811,0
28.13813813813814,0
28.16816816816817,0
28.1981981981982,0
28.22822822822823,0
28.25825825825826,0
28.28828828828829,0
28.31831831831832,0
28.34834834834835,0
28.37837837837838,0
28.40840840840841,0
28.43843843843844,0
28.46846846846847,0
28.4984984984985,0
28.52852852852853,0
28.55855855855856,0
28.58858858858859,0
28.61861861861862,0
28.64864864864865,0
28.67867867867868,0
28.70870870870871,0
28.73873873873874,0
28.76876876876877,0
28.7987987987988,0
28.82882882882883,0
28.85885885885886,0
28.88888888888889,0
28.91891891891892,0
28.94894894894895,0
28.97897897897898,0
29.00900900900901,0
29.03903903903904,0
29.06906906906907,0
29.0990990990991,0
29.12912912912913,0
29.15915915915916,0
29.18918918918919,0
29.21921921921922,0
29.24924924924925,0
29.27927927927928,0
29.30930930930931,0
29.33933933933934,0
29.36936936936937,0
29.3993993993994,0
29.42942942942943,0
29.45945945945946,0
29.48948948948949,0
29.51951951951952,0
29.54954954954955,0
29.57957957957958,0
29.60960960960961,0
29.63963963963964,0
29.66966966966967,0
29.6996996996997,0
29.72972972972973,0
29.75975975975976,0
29.78978978978979,0
29.81981981981982,0
29.84984984984985,0
29.87987987987988,0
29.90990990990991,0
29.93993993993994,0
29.96996996996997,0
30.0,0
